# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 5 waveforms. Timestamp: 2021-08-03T15:30:36
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-307.06666852	-0.00420943
-307.03333519	-0.00439383
-307.00000185	-0.00355819
-306.96666852	-0.00476107
-306.93333519	-0.00502949
-306.90000185	-0.00438578
-306.86666852	-0.00531989
-306.83333519	-0.00493928
-306.80000185	-0.00442040
-306.76666852	-0.00347951
-306.73333519	-0.00317022
-306.70000185	-0.00232969
-306.66666852	-0.00334545
-306.63333518	-0.00229021
-306.60000185	-0.00209447
-306.56666852	-0.00170118
-306.53333518	-0.00156470
-306.50000185	-0.00069371
-306.46666852	-0.00065963
-306.43333518	-0.00013963
-306.40000185	0.00024033
-306.36666852	0.00160169
-306.33333518	0.00076523
-306.30000185	0.00016979
-306.26666852	0.00034665
-306.23333518	0.00193321
-306.20000185	0.00088141
-306.16666852	0.00079939
-306.13333518	0.00127365
-306.10000185	0.00153130
-306.06666852	0.00115798
-306.03333518	0.00179641
-306.00000185	0.00159588
-305.96666852	0.00126968
-305.93333518	0.00160910
-305.90000185	0.00066825
-305.86666851	0.00018540
-305.83333518	0.00158461
-305.80000185	0.00110250
-305.76666851	0.00061821
-305.73333518	0.00036306
-305.70000185	0.00028418
-305.66666851	0.00108625
-305.63333518	0.00027276
-305.60000185	0.00048424
-305.56666851	0.00074590
-305.53333518	0.00091859
-305.50000185	0.00170252
-305.46666851	0.00122728
-305.43333518	0.00051303
-305.40000185	0.00095159
-305.36666851	0.00079027
-305.33333518	0.00166730
-305.30000185	0.00120249
-305.26666851	0.00201217
-305.23333518	0.00073342
-305.20000184	0.00040447
-305.16666851	0.00167615
-305.13333518	0.00095560
-305.10000184	0.00113331
-305.06666851	0.00203656
-305.03333518	0.00182492
-305.00000184	0.00128765
-304.96666851	0.00217462
-304.93333518	0.00054275
-304.90000184	0.00128256
-304.86666851	0.00128651
-304.83333518	0.00126535
-304.80000184	0.00190516
-304.76666851	0.00130357
-304.73333518	0.00116201
-304.70000184	0.00130509
-304.66666851	0.00178432
-304.63333518	0.00099930
-304.60000184	0.00177362
-304.56666851	0.00184800
-304.53333517	0.00091973
-304.50000184	0.00049871
-304.46666851	0.00163864
-304.43333517	0.00117131
-304.40000184	-0.00015473
-304.36666851	0.00101036
-304.33333517	0.00105020
-304.30000184	0.00069975
-304.26666851	0.00077651
-304.23333517	-0.00003628
-304.20000184	-0.00005829
-304.16666851	0.00196387
-304.13333517	0.00065709
-304.10000184	0.00096354
-304.06666851	0.00152880
-304.03333517	0.00063632
-304.00000184	0.00127497
-303.96666851	0.00036625
-303.93333517	0.00021687
-303.90000184	-0.00090445
-303.86666851	0.00069036
-303.83333517	0.00015349
-303.80000184	-0.00008020
-303.76666850	0.00075094
-303.73333517	0.00087712
-303.70000184	0.00103353
-303.66666850	0.00062268
-303.63333517	-0.00009536
-303.60000184	0.00022815
-303.56666850	0.00091328
-303.53333517	0.00048920
-303.50000184	0.00038307
-303.46666850	0.00045904
-303.43333517	0.00194202
-303.40000184	0.00120235
-303.36666850	0.00089773
-303.33333517	0.00098105
-303.30000184	0.00092142
-303.26666850	0.00163001
-303.23333517	0.00156936
-303.20000184	0.00244273
-303.16666850	0.00112791
-303.13333517	0.00270193
-303.10000183	0.00235938
-303.06666850	0.00217903
-303.03333517	0.00243158
-303.00000183	0.00265178
-302.96666850	0.00239303
-302.93333517	0.00312689
-302.90000183	0.00360144
-302.86666850	0.00262722
-302.83333517	0.00219810
-302.80000183	0.00247330
-302.76666850	0.00205846
-302.73333517	0.00093604
-302.70000183	0.00115360
-302.66666850	0.00007660
-302.63333517	-0.00050605
-302.60000183	-0.00092638
-302.56666850	-0.00320687
-302.53333517	-0.00336246
-302.50000183	-0.00498871
-302.46666850	-0.00619430
-302.43333516	-0.00699813
-302.40000183	-0.00607351
-302.36666850	-0.00636368
-302.33333516	-0.00588199
-302.30000183	-0.00539205
-302.26666850	-0.00406594
-302.23333516	-0.00311594
-302.20000183	-0.00213536
-302.16666850	-0.00113516
-302.13333516	0.00141143
-302.10000183	0.00207925
-302.06666850	0.00471818
-302.03333516	0.00524950
-302.00000183	0.00629563
-301.96666850	0.00769070
-301.93333516	0.00833836
-301.90000183	0.00988977
-301.86666850	0.01102578
-301.83333516	0.01144615
-301.80000183	0.01133534
-301.76666850	0.01185044
-301.73333516	0.01145978
-301.70000183	0.01162528
-301.66666849	0.01271925
-301.63333516	0.01183660
-301.60000183	0.01198953
-301.56666849	0.01298617
-301.53333516	0.01365430
-301.50000183	0.01341367
-301.46666849	0.01419021
-301.43333516	0.01408751
-301.40000183	0.01511736
-301.36666849	0.01554770
-301.33333516	0.01505965
-301.30000183	0.01528866
-301.26666849	0.01719860
-301.23333516	0.01686833
-301.20000183	0.01836741
-301.16666849	0.01895067
-301.13333516	0.02003633
-301.10000183	0.02034897
-301.06666849	0.02158211
-301.03333516	0.02200835
-301.00000182	0.02441017
-300.96666849	0.02539048
-300.93333516	0.02658537
-300.90000182	0.02947854
-300.86666849	0.03231356
-300.83333516	0.03429611
-300.80000182	0.03752494
-300.76666849	0.04082859
-300.73333516	0.04273715
-300.70000182	0.04719327
-300.66666849	0.04966520
-300.63333516	0.05342968
-300.60000182	0.05542205
-300.56666849	0.05943083
-300.53333516	0.06405026
-300.50000182	0.06722910
-300.46666849	0.06977056
-300.43333516	0.07367651
-300.40000182	0.07742199
-300.36666849	0.08135171
-300.33333515	0.08607267
-300.30000182	0.09081767
-300.26666849	0.09513806
-300.23333515	0.10085044
-300.20000182	0.10565774
-300.16666849	0.11076565
-300.13333515	0.11659954
-300.10000182	0.12133127
-300.06666849	0.12594069
-300.03333515	0.12944296
-300.00000182	0.13043594
-299.96666849	0.13100875
-299.93333515	0.12669192
-299.90000182	0.11886765
-299.86666849	0.10619206
-299.83333515	0.08642069
-299.80000182	0.05678769
-299.76666849	0.01793518
-299.73333515	-0.03307694
-299.70000182	-0.09903985
-299.66666848	-0.17594131
-299.63333515	-0.26820401
-299.60000182	-0.37276103
-299.56666848	-0.48593285
-299.53333515	-0.60485955
-299.50000182	-0.72245325
-299.46666848	-0.83116709
-299.43333515	-0.92886197
-299.40000182	-1.00352909
-299.36666848	-1.05218083
-299.33333515	-1.07058059
-299.30000182	-1.05650982
-299.26666848	-1.01113032
-299.23333515	-0.93624318
-299.20000182	-0.83632084
-299.16666848	-0.71565514
-299.13333515	-0.58289268
-299.10000182	-0.43953168
-299.06666848	-0.29243920
-299.03333515	-0.14830042
-299.00000182	-0.00877472
-298.96666848	0.12200885
-298.93333515	0.24207978
-298.90000181	0.34746103
-298.86666848	0.43839673
-298.83333515	0.51551425
-298.80000181	0.57780035
-298.76666848	0.62737172
-298.73333515	0.66573578
-298.70000181	0.69172006
-298.66666848	0.70768121
-298.63333515	0.71392181
-298.60000181	0.71256386
-298.56666848	0.70313371
-298.53333515	0.68863504
-298.50000181	0.66867625
-298.46666848	0.64580012
-298.43333515	0.61847267
-298.40000181	0.58864574
-298.36666848	0.55532448
-298.33333515	0.51742680
-298.30000181	0.47595786
-298.26666848	0.42956285
-298.23333514	0.37929538
-298.20000181	0.32518957
-298.16666848	0.26780387
-298.13333514	0.20915206
-298.10000181	0.14930715
-298.06666848	0.09167738
-298.03333514	0.03666835
-298.00000181	-0.01275981
-297.96666848	-0.05577638
-297.93333514	-0.08731806
-297.90000181	-0.10975608
-297.86666848	-0.11867094
-297.83333514	-0.11408538
-297.80000181	-0.09847436
-297.76666848	-0.07147978
-297.73333514	-0.03875802
-297.70000181	-0.00235197
-297.66666848	0.03491066
-297.63333514	0.06722819
-297.60000181	0.09398296
-297.56666847	0.11248480
-297.53333514	0.11961901
-297.50000181	0.11576217
-297.46666847	0.10054076
-297.43333514	0.07515752
-297.40000181	0.04099211
-297.36666847	0.00090163
-297.33333514	-0.04102057
-297.30000181	-0.08046542
-297.26666847	-0.11644018
-297.23333514	-0.14654148
-297.20000181	-0.16899438
-297.16666847	-0.18345472
-297.13333514	-0.19075837
-297.10000181	-0.19141242
-297.06666847	-0.18725312
-297.03333514	-0.17744589
-297.00000181	-0.16364567
-296.96666847	-0.14432990
-296.93333514	-0.12323188
-296.90000181	-0.09750390
-296.86666847	-0.07419173
-296.83333514	-0.04848815
-296.80000180	-0.02462239
-296.76666847	-0.00248886
-296.73333514	0.01780164
-296.70000180	0.03429489
-296.66666847	0.04905990
-296.63333514	0.05907555
-296.60000180	0.06703686
-296.56666847	0.07248142
-296.53333514	0.07425382
-296.50000180	0.07256473
-296.46666847	0.06709356
-296.43333514	0.05848233
-296.40000180	0.04811471
-296.36666847	0.03679744
-296.33333514	0.02261483
-296.30000180	0.00821686
-296.26666847	-0.00725120
-296.23333514	-0.02287848
-296.20000180	-0.03689509
-296.16666847	-0.04830437
-296.13333513	-0.05761689
-296.10000180	-0.06521057
-296.06666847	-0.06780738
-296.03333513	-0.06690550
-296.00000180	-0.06482217
-295.96666847	-0.05890551
-295.93333513	-0.05272605
-295.90000180	-0.04421893
-295.86666847	-0.03500929
-295.83333513	-0.02727823
-295.80000180	-0.02016227
-295.76666847	-0.01453116
-295.73333513	-0.01266590
-295.70000180	-0.01262284
-295.66666847	-0.01762387
-295.63333513	-0.02516665
-295.60000180	-0.03454414
-295.56666847	-0.04391962
-295.53333513	-0.05201810
-295.50000180	-0.05777553
-295.46666846	-0.05880199
-295.43333513	-0.05538732
-295.40000180	-0.04737322
-295.36666846	-0.03384171
-295.33333513	-0.01811876
-295.30000180	0.00048999
-295.26666846	0.01967290
-295.23333513	0.03589850
-295.20000180	0.05078254
-295.16666846	0.06215903
-295.13333513	0.06675635
-295.10000180	0.06657691
-295.06666846	0.06064916
-295.03333513	0.04871778
-295.00000180	0.03470326
-294.96666846	0.01809817
-294.93333513	-0.00202108
-294.90000180	-0.02129139
-294.86666846	-0.03871491
-294.83333513	-0.05590821
-294.80000179	-0.07137651
-294.76666846	-0.08462345
-294.73333513	-0.09332294
-294.70000179	-0.10189081
-294.66666846	-0.10573109
-294.63333513	-0.10628149
-294.60000179	-0.10478208
-294.56666846	-0.09919933
-294.53333513	-0.09154869
-294.50000179	-0.08203478
-294.46666846	-0.07282407
-294.43333513	-0.06122111
-294.40000179	-0.05157730
-294.36666846	-0.04241135
-294.33333513	-0.03337301
-294.30000179	-0.02850881
-294.26666846	-0.02239222
-294.23333513	-0.01585723
-294.20000179	-0.00887209
-294.16666846	-0.00134435
-294.13333513	0.00717411
-294.10000179	0.01918656
