# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 1 waveforms. Timestamp: 2021-12-07T14:28:00
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-298.86667078	0.00155637
-298.83333745	0.00014004
-298.80000412	0.00205755
-298.76667078	0.00015852
-298.73333745	-0.00069033
-298.70000411	0.00154832
-298.66667078	0.00028032
-298.63333745	-0.00169421
-298.60000411	0.00055992
-298.56667078	0.00028993
-298.53333745	-0.00026554
-298.50000411	0.00051942
-298.46667078	0.00111465
-298.43333744	0.00011384
-298.40000411	0.00157263
-298.36667078	-0.00035249
-298.33333744	0.00068853
-298.30000411	0.00087782
-298.26667078	-0.00035201
-298.23333744	0.00064637
-298.20000411	0.00109876
-298.16667078	0.00110474
-298.13333744	-0.00029927
-298.10000411	0.00025521
-298.06667077	0.00126119
-298.03333744	0.00101657
-298.00000411	0.00110543
-297.96667077	0.00020754
-297.93333744	0.00126297
-297.90000411	-0.00011079
-297.86667077	0.00029715
-297.83333744	-0.00022535
-297.80000410	0.00176547
-297.76667077	0.00042652
-297.73333744	-0.00194853
-297.70000410	0.00039566
-297.66667077	0.00053606
-297.63333744	-0.00049869
-297.60000410	0.00284424
-297.56667077	0.00071802
-297.53333743	0.00061417
-297.50000410	-0.00056942
-297.46667077	-0.00059986
-297.43333743	0.00125029
-297.40000410	-0.00058674
-297.36667077	0.00140885
-297.33333743	-0.00068779
-297.30000410	0.00019561
-297.26667077	0.00150987
-297.23333743	0.00012476
-297.20000410	0.00032578
-297.16667076	0.00032171
-297.13333743	-0.00075169
-297.10000410	-0.00078677
-297.06667076	0.00175761
-297.03333743	0.00101633
-297.00000410	0.00169142
-296.96667076	-0.00009060
-296.93333743	0.00254414
-296.90000409	-0.00077332
-296.86667076	0.00117765
-296.83333743	0.00023732
-296.80000409	0.00028311
-296.76667076	-0.00131201
-296.73333743	0.00115142
-296.70000409	0.00112140
-296.66667076	-0.00170826
-296.63333743	0.00029540
-296.60000409	-0.00144404
-296.56667076	-0.00009675
-296.53333742	0.00006874
-296.50000409	0.00111276
-296.46667076	0.00159008
-296.43333742	0.00069945
-296.40000409	0.00150185
-296.36667076	0.00008297
-296.33333742	0.00092649
-296.30000409	0.00065913
-296.26667075	-0.00074322
-296.23333742	-0.00009780
-296.20000409	-0.00027109
-296.16667075	0.00103362
-296.13333742	0.00124231
-296.10000409	0.00279975
-296.06667075	0.00063908
-296.03333742	0.00060372
-296.00000408	-0.00092284
-295.96667075	0.00006036
-295.93333742	-0.00019459
-295.90000408	0.00069634
-295.86667075	0.00005557
-295.83333742	0.00077551
-295.80000408	0.00041859
-295.76667075	0.00189448
-295.73333742	-0.00005295
-295.70000408	-0.00162057
