# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 40 waveforms. Timestamp: 2021-08-03T15:33:19
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-305.46666891	-0.00004221
-305.43333558	0.00028106
-305.40000224	0.00067142
-305.36666891	0.00071648
-305.33333558	0.00083992
-305.30000224	0.00091451
-305.26666891	0.00116429
-305.23333558	0.00117427
-305.20000224	0.00146959
-305.16666891	0.00149290
-305.13333558	0.00126168
-305.10000224	0.00193127
-305.06666891	0.00166821
-305.03333558	0.00156148
-305.00000224	0.00164684
-304.96666891	0.00172092
-304.93333558	0.00160554
-304.90000224	0.00168889
-304.86666891	0.00210519
-304.83333558	0.00199741
-304.80000224	0.00195914
-304.76666891	0.00221811
-304.73333557	0.00226116
-304.70000224	0.00268624
-304.66666891	0.00208118
-304.63333557	0.00213456
-304.60000224	0.00209204
-304.56666891	0.00180370
-304.53333557	0.00146601
-304.50000224	0.00098459
-304.46666891	0.00053038
-304.43333557	-0.00062426
-304.40000224	-0.00165567
-304.36666891	-0.00286315
-304.33333557	-0.00400732
-304.30000224	-0.00574335
-304.26666891	-0.00833874
-304.23333557	-0.01051674
-304.20000224	-0.01274620
-304.16666890	-0.01511209
-304.13333557	-0.01706892
-304.10000224	-0.01814566
-304.06666890	-0.01889769
-304.03333557	-0.01855212
-304.00000224	-0.01675654
-303.96666890	-0.01393190
-303.93333557	-0.01018533
-303.90000224	-0.00589175
-303.86666890	-0.00094754
-303.83333557	0.00378069
-303.80000224	0.00850125
-303.76666890	0.01310254
-303.73333557	0.01687242
-303.70000224	0.02005563
-303.66666890	0.02248732
-303.63333557	0.02378413
-303.60000223	0.02474170
-303.56666890	0.02473732
-303.53333557	0.02408452
-303.50000223	0.02314413
-303.46666890	0.02189931
-303.43333557	0.02026689
-303.40000223	0.01887226
-303.36666890	0.01735706
-303.33333557	0.01602644
-303.30000223	0.01472224
-303.26666890	0.01405540
-303.23333557	0.01356534
-303.20000223	0.01331963
-303.16666890	0.01369179
-303.13333557	0.01408954
-303.10000223	0.01519510
-303.06666890	0.01624596
-303.03333556	0.01769952
-303.00000223	0.01951821
-302.96666890	0.02130946
-302.93333556	0.02284907
-302.90000223	0.02451751
-302.86666890	0.02588929
-302.83333556	0.02766311
-302.80000223	0.02891441
-302.76666890	0.03055084
-302.73333556	0.03190719
-302.70000223	0.03371704
-302.66666890	0.03590976
-302.63333556	0.03796620
-302.60000223	0.04005506
-302.56666890	0.04288983
-302.53333556	0.04611886
-302.50000223	0.04954438
-302.46666889	0.05340787
-302.43333556	0.05779665
-302.40000223	0.06240940
-302.36666889	0.06700420
-302.33333556	0.07169587
-302.30000223	0.07652431
-302.26666889	0.08078771
-302.23333556	0.08506196
-302.20000223	0.08992595
-302.16666889	0.09443295
-302.13333556	0.09848559
-302.10000223	0.10317988
-302.06666889	0.10788975
-302.03333556	0.11312881
-302.00000223	0.11910625
-301.96666889	0.12582030
-301.93333556	0.13288024
-301.90000222	0.14070199
-301.86666889	0.14963768
-301.83333556	0.15859676
-301.80000222	0.16808566
-301.76666889	0.17717456
-301.73333556	0.18612941
-301.70000222	0.19427303
-301.66666889	0.20014587
-301.63333556	0.20326994
-301.60000222	0.20258397
-301.56666889	0.19618069
-301.53333556	0.18177310
-301.50000222	0.15668490
-301.46666889	0.11623355
-301.43333556	0.05821889
-301.40000222	-0.02257925
-301.36666889	-0.13020680
-301.33333555	-0.26780421
-301.30000222	-0.43745232
-301.26666889	-0.63985271
-301.23333555	-0.87124067
-301.20000222	-1.12346197
-301.16666889	-1.38388836
-301.13333555	-1.63694481
-301.10000222	-1.86149248
-301.06666889	-2.03525049
-301.03333555	-2.13717247
-301.00000222	-2.14773194
-300.96666889	-2.05639879
-300.93333555	-1.86106422
-300.90000222	-1.56885197
-300.86666889	-1.19734894
-300.83333555	-0.77019918
-300.80000222	-0.31163219
-300.76666888	0.15412497
-300.73333555	0.60553646
-300.70000222	1.02384702
-300.66666888	1.39060758
-300.63333555	1.69093911
-300.60000222	1.91255934
-300.56666888	2.04962064
-300.53333555	2.10153670
-300.50000222	2.07393769
-300.46666888	1.97799426
-300.43333555	1.82928838
-300.40000222	1.64350707
-300.36666888	1.43581624
-300.33333555	1.21840869
-300.30000222	1.00197179
-300.26666888	0.79353117
-300.23333555	0.60014197
